,page_id,title,rank
650,6321277,newegg,0.5586913366247945
651,17901849,fasayil,0.3643134858260123
652,952908,tooltip,12.378798955719168
653,90971,geodesic dome,9.25112941120816
654,735324,converse accident,3.1997179841749004
655,561151,arabinose,10.251274754287683
656,876797,black moon,0.303554016008809
657,876797,black moon,0.155045712738709
658,18467612,convent of santa isabel,1.368551313811734
659,9431714,jason michael carroll,0.6567803413085532
660,1241529,spacebus,1.66223766502155
661,1625668,clemastine,3.7057727363284254
662,3039701,lusophobia,1.1995420257673115
663,8096794,jacob b. jackson,0.8611661176346395
664,4183115,tony dovolani,1.0998702722369385
665,8957576,doug kotar,0.2402457323615468
666,5731303,john chabot,0.3110432696820741
667,44216917,total drama presents: the ridonculous race,2.4032185269221507
668,6402782,shōjirō iida,0.5678845804240912
669,4677392,fajr-3,0.9423438360884516
670,19647150,hassan ii of the maldives,0.2063690624353462
671,60115,eadweard muybridge,9.821345869950624
672,20462318,aeroflot flight 3352,0.4134249967292753
673,996821,louisa stuart costello,0.2586151558521457
674,555750,permeable paving,7.868859597126563
675,6007156,rural letter carrier,0.2374900969565771
676,76340,principal component analysis,29.118154361503013
677,75807,contradiction,10.677424566605335
678,20906333,eoconfuciusornis,0.4390574115412709
679,915659,list of u.s. state fish,19.929176599764915
680,14011078,robert godwin,0.471247206285298
681,45332,gresham's law,3.111608290220041
682,988614,lederhosen,2.8321548495342057
683,29126,soviet submarine k-19,5.736465012767044
684,7373131,motorcycle land-speed record,3.553174916411753
685,18948573,spanair flight 5022,3.0888102410567417
686,32135,united states virgin islands,142.25462679904336
687,1188176,rat park,0.2985033440958151
688,576490,nationalist party of canada,0.8696837107532213
689,15923467,ss donau (1929),0.8847236184953494
690,2678942,6teen,2.3616168073571577
691,89896,irish travellers,21.255903674690792
692,1319356,godzilla: final wars,2.347815277234395
693,158400,sepsis,19.068738273249703
694,74591,osteopathy,4.706781624508947
695,473888,1985 united states–canada tornado outbreak,0.548148317813204
696,30487210,dapoxetine,3.0846968627464952
697,14853000,police radio,1.4579234986980336
698,7801597,the paul lynde halloween special,0.7638466378354463
699,5921625,dilana,0.4713097560547399
700,30078,thyroid,24.33860832934674
701,9347277,renewable energy in germany,9.4291979613512
702,24598699,sexual maturation disorder,4.157275497211336
703,349496,john millington synge,4.692217839959161
704,1012617,air shuttle,0.9815796149191438
705,85836,erik the red,19.00577486574164
706,373154,rameswaram,4.52020394940712
707,1063762,eugen dühring,8.492412945124281
708,1292470,revolving restaurant,2.7133817132033093
709,3770860,godfrey (comedian),0.5504234508202539
710,1504896,cyberpunk derivatives,5.280766996657629
711,175837,garuda indonesia,12.322383001710074
712,13449981,sieradz voivodeship (1339–1793),3.778639563721101
713,3132105,sibt ibn al-jawzi,0.5496621001406241
714,35064265,kim hak-sun,0.2278632386756906
715,255195,zodiac killer,2.3745539689255333
716,4920655,tahiti national rugby union team,5.3535684512605775
717,43478321,john joseph o'hara,1.854918307622222
718,1113966,punk ideologies,8.535577580094083
719,2247211,james loomis madden,0.4487962016506552
720,2154,african americans,49.0376094774663
721,1005861,geosynchronous satellite launch vehicle,7.340281139392896
722,3697831,history of writing,31.98358231192188
723,157600,list of 1970s punk rock musicians,4.683753787124481
724,43755393,christophe psyché,0.350904993093924
725,2745392,langley mill,1.8770105034356408
726,275476,šarplaninac,2.228367011391549
727,2165901,jaw jerk reflex,1.3722732948640486
728,11589522,flight of the conchords (tv series),5.185513561294284
729,22563537,robert g. thompson,0.2944609342631526
730,6610209,the education of charlie banks,0.3242625894241009
731,520539,ace of spades,3.210978036173985
732,31717,united kingdom,3999.327983429472
733,14853000,police radio,1.4579234986980336
734,36567281,sheikhdom of kuwait,21.138717402997283
735,646606,prince edward islands,6.7882129906067625
736,798027,skeletor,1.0898239061612174
737,7821081,international express,1.0105190954694574
738,46852,george i of great britain,32.686189244685515
739,782185,abergele rail disaster,0.3661914322890088
740,24576655,ramakrushna nanda,0.24169083622169
741,33142354,papanasini siva temple,0.3478272719756265
742,675925,frankee,0.2915282000371333
743,1539931,sifnos,6.95875685965446
744,10958842,prime minister of crimea,2.474321953802018
745,2711919,jacob's ladder (toy),0.2766162867262869
746,24738089,gringoire (newspaper),0.6477224233071429
747,171522,sling blade,1.0529042011622534
748,591105,beth gibbons,1.0426654352240423
749,11673,fawlty towers,6.575184280003897
750,240972,white hole,2.3051365767579255
751,1956226,pudu prison,0.4001903055877816
752,426399,caul,1.3300201499505206
753,8894036,sida fallax,0.6603814755078877
754,14942849,2008 dakar rally,1.0589761832364837
755,1030104,darknet,6.771760842252433
756,103030,medes,59.82247831268037
757,2554041,the tracks of my tears,3.987514222603589
758,9130,devo,12.78476136789588
759,699624,bristol airport,7.079988011238241
760,9208924,brad sykes,0.2794521297905873
761,7512317,chen model,1.797798893384814
762,11900419,emanuel querido,0.6530961909145295
763,1923506,martensville,2.86079866420523
764,1443946,nuno morais,0.4194360061799398
765,4291823,religion in sri lanka,5.0472052259360005
766,624976,v-3 cannon,1.1935363206002312
767,26441548,st. louis gateway film critics association awards 2004,0.2721303722910569
768,3580732,pitsea,2.912016507437639
769,598606,charlotte hughes (supercentenarian),0.2910419427181277
770,3460103,mac tonight,1.225527211115899
771,34281,yeast extract,2.284765344373304
772,37901,valerian (herb),9.861516243221873
773,309768,seti@home,3.6036586677662865
774,152288,persimmon,6.562333192239614
775,171100,raï,6.335946946873758
776,217313,stochastic matrix,1.7042607878646947
777,3554669,tap code,1.4620080012869705
778,20083559,fight at monterey pass,0.8880282519150152
779,707615,portal hypertension,9.158707750355456
780,5137509,seafarers international union of north america,3.6848417768085966
781,270244,margo macdonald,3.291374159773212
782,545504,venetian language,45.25331696996511
783,459254,dogfight,6.339120340506224
784,2631764,big head todd and the monsters,0.7661512851000646
785,1447436,zheng jing,7.355518358502091
786,168915,effects of cannabis,5.304344823791286
787,271749,st trinian's school,1.0597393514778168
788,18948573,spanair flight 5022,3.0888102410567417
789,2448756,serbian air force and air defence,5.417516707640059
790,491757,doom (film),2.1707037058944723
791,2455439,list of sonic x episodes,1.3724553357790177
792,1754662,brimscombe and thrupp,0.3039182178785934
793,3554551,shakira discography,0.6083193137369138
794,5289319,augie ojeda,0.646320212947376
795,4318468,cheltenham girls high school,0.6385268031215084
796,1690321,jesse james hollywood,0.4441982000678808
797,18286908,cheng xueqi,0.1684494852551095
798,1006274,headspace (firearms),2.3701447261668984
799,8368092,shotgun man,0.1560779311592951
800,65305,neverwhere,2.6439520822174343
801,1938453,diego,0.6665927339006845
802,414082,j-pop,53.65598683924027
803,27218,saint pierre and miquelon,97.13527180179778
804,1754662,brimscombe and thrupp,0.3039182178785934
805,18467612,convent of santa isabel,1.368551313811734
806,291824,bitters,4.118789061029697
807,10586565,dick christie,0.2265157939316277
808,386111,general motors streetcar conspiracy,2.820731045729115
809,583302,alice roosevelt longworth,3.8679381945589655
810,3543454,ash: archaic sealed heat,0.3255362129165437
811,8306459,prostitution in saudi arabia,6.532638316906126
812,2427324,nuclear power phase-out,7.1882123828331
813,871470,mutual intelligibility,45.837950015923646
814,465519,frederick william macmonnies,1.214651487656872
815,25664219,properties and finances of the church of england,0.646225428472115
816,1879440,oxygen bar,1.0268695197888245
817,7423062,amilcar cgss,0.2287959493506696
818,1568629,the square tallaght,0.2405655779370925
819,1302589,leakage inductance,1.6974427681709332
820,26305644,superdrug,2.2804695877395544
821,33404314,harvey balls,0.5752022154115867
822,7687329,phoebe tonkin,0.6637408704235682
823,485156,tim russert,4.812647821554724
824,19186935,yavuz sultan selim bridge,2.285995410307748
825,3260694,al maktoum international airport,3.794119274951802
826,679219,fenni,1.3797085557547373
827,30078,thyroid,24.33860832934674
828,213940,myxomatosis,2.2232883881797645
829,3283035,miss nebraska usa,1.125600961754536
830,7819201,louis cartier,0.48880958776753
831,8705110,sorry you're not a winner (ep),0.1558779220793547
832,44216917,total drama presents: the ridonculous race,2.4032185269221507
833,8879085,mobile broadband,11.805623588270851
834,847879,age of the universe,12.715354570996396
835,574247,list of military occupations,14.309693095712015
836,345914,british european airways flight 548,1.1491708359822663
837,58806,new york divorce law,0.3375779446571119
838,7527410,satellite television,87.28943466832473
839,98439,abdullah öcalan,2.504355153431435
840,2590709,siegfried popper,0.1896681836964556
841,1596228,wafah dufour,0.204236542135097
842,457608,anton piller order,0.6283807720653715
843,269960,heim ins reich,6.227530618483842
844,2797279,parrothead,0.767418724893917
845,342410,christianity and other religions,16.523081276147376
846,19264815,anwar ibrahim,5.909866203189008
847,89896,irish travellers,21.255903674690792
848,7500476,evje,0.9850258011662012
849,26156113,threatening the president of the united states,0.3920664277925368
850,34480146,dodge,24.139629704347804
851,15923467,ss donau (1929),0.8847236184953494
852,1596228,wafah dufour,0.204236542135097
853,10188356,isomescaline,0.8169307426742618
854,157946,winter of discontent,10.64574491825036
855,4318468,cheltenham girls high school,0.6385268031215084
856,23581146,marshal johnson,0.1646494106332385
857,800052,anorak (slang),0.6096329098147694
858,545504,venetian language,45.25331696996511
859,16829895,smallpox,91.61408513818655
860,19396975,hyun sook-hee,0.1612073890197185
861,1690187,may wedderburn cannan,0.3049206187471327
862,15286606,libya at the olympics,5.071922361762948
863,20700771,muntadhar al-zaidi,0.661686864629954
864,12148872,atomic bomb casualty commission,1.2950369360236325
865,2997183,superman: krypton coaster,0.6484064922471529
866,643709,rustamid dynasty,1.673815118501793
867,2711366,fred lane (american football),0.2234313823247522
868,24941369,the band perry,3.290891925180513
869,21775248,quiet nights (diana krall album),0.851853494313167
870,1912254,herbert ashcombe walker,0.3889360404585728
871,3383198,reefer madness,2.2377767777685604
872,16283,james clavell,3.5140971714839164
873,888137,texians,1.7189810897052822
874,22018305,marian savu,0.954389607720595
875,3612952,7 (s club 7 album),0.5451957320583655
876,52143,megacity,16.58253707195623
877,465519,frederick william macmonnies,1.214651487656872
878,13396834,john dowson,0.480166406771501
879,1294215,proto man,0.7091670707823732
880,3032314,history of the camera,1.3891489492703823
881,1397,aol,109.16275150169466
882,176395,the sorrows of young werther,4.624498225806236
883,24738157,organic milk,1.8870987962803476
884,1688102,juan luis cipriani thorne,0.450979153360328
885,18342427,iron dome,3.334722296184612
886,15516,intelsat,13.61104082794282
887,164092,penny (united states coin),6.944459528953787
888,823398,crimean tatar language,32.69929576677308
889,54383,pangram,15.686379099389155
890,800052,anorak (slang),0.6096329098147694
891,543935,east–west schism,58.62380625766993
892,3141209,ipsos,6.008839969947236
893,3141209,ipsos,0.2850929163498368
894,679019,tully's coffee,3.6988554489549665
895,7164080,.me,5.991923448372674
896,2246190,wolf hunting,3.371662384701552
897,2246190,wolf hunting,0.3010327608068487
898,5642,costume jewelry,1.7427373020123018
899,67647,politics of the bahamas,4.503510005850353
900,14513508,blind faith (novel),0.6109447308182884
901,2797830,the morning call,22.85724763971453
902,2667650,patricia kalember,0.5323102844483946
903,1369274,polish army oaths,0.6456920479892176
904,13041163,adele,46.451480501506715
905,1845432,institute of molecular and cell biology (singapore),0.2845090584227032
906,2667650,patricia kalember,0.5323102844483946
907,234095,corporal,53.66848170431526
908,167097,ok,1.1515581905343524
909,3579747,walter hadwen,0.2027505231859481
910,14158427,russell todd,0.2691296203685844
911,23883287,nelson's pillar,1.5015836163329084
912,5584696,higher-order volition,0.2105173644750231
913,2899565,cherry tomato,1.3128481387534197
914,6402782,shōjirō iida,0.5678845804240912
915,26997651,rocket to uranus,0.3051619510243497
916,7889468,roper resonance,0.2529424985937595
917,5669,chromium,72.64601761181909
918,2896261,preventive detention,1.8061771237117497
919,157600,list of 1970s punk rock musicians,4.683753787124481
920,2469123,wizard of oz experiment,0.3665248370870687
921,12174826,lil mama,1.147113237250653
922,20833468,list of abolished upper houses,7.4459609781709455
923,98694,pluto (mythology),12.425477808199862
924,531501,negroni,1.8461060376032403
925,85836,erik the red,19.00577486574164
926,1956226,pudu prison,0.4001903055877816
927,418035,vistula veneti,7.564924551718954
928,1558354,demographics of europe,10.31862556099304
929,164092,penny (united states coin),6.944459528953787
930,1146288,loyalist (american revolution),27.71487010274392
931,28206780,lz 10 schwaben,0.7061890339073897
932,14912487,aquagenic urticaria,1.159235529471375
933,18362896,h.a.n.d.,0.4597698363809635
934,17615674,prostitution in europe,1.8731545898964712
935,1704479,papal ban of freemasonry,6.454636959485734
936,18940550,albanian language,130.69662132779658
937,7373131,motorcycle land-speed record,3.553174916411753
938,924292,the mysterious cities of gold,2.41261248492115
939,1584889,hofmann rearrangement,1.1494065353830405
940,1188176,rat park,0.2985033440958151
941,189720,tatar language,55.05356145729096
942,18597882,pusey and jones,0.618228652909038
943,364177,chen yuanyuan,0.6661494700184017
944,7759074,perdue farms,2.0965616458023506
945,5642,costume jewelry,1.7427373020123018
946,27619138,corporatism,38.11106009032087
947,442448,orkut,30.65206871372109
948,9255051,ovanes ohanian,1.1272597726263205
949,89110,richard mentor johnson,14.830693200735045
950,17901849,fasayil,0.3643134858260123
951,7201,contempt of court,23.946428112815227
952,331245,british european airways,4.350899390623835
953,157430,mormonism and polygamy,5.446663065024572
954,7466197,miss teacher bangs a boy,0.3646373719213574
955,4071347,rosie and jim,1.0440030649503518
956,13064264,first belgrade gymnasium,0.3751331373476957
957,3683358,yiruma,0.7049680296758968
958,3390,bible,286.1666858405972
959,2448756,serbian air force and air defence,5.417516707640059
960,9701711,strahov monastery,1.3084238685819305
961,662698,sonjay dutt,1.861574895737644
962,14246676,2004–05 cev champions league,0.6023166007933461
963,16927210,paywall,41.243163081737485
964,211782,north american xb-70 valkyrie,4.162317905941899
965,274848,tularemia,11.933488338040338
966,13967697,arctica islandica,6.214327026149092
967,40142,botulism,15.488782244776814
968,304939,philosophical logic,23.50545218902534
969,29126,soviet submarine k-19,5.736465012767044
970,3057613,the life that i have,0.2423983862491997
971,22685625,vinny mukendi,0.1924412533389512
972,340145,legitimists,11.415395893666254
973,5495697,uefa stadium categories,5.955760556434488
974,378817,examination yuan,3.8091147385532502
975,18995386,cynthia muvirimi,0.1662840241945897
976,314777,hula hoop,2.132957954928284
977,489642,three-spined stickleback,1.9986294100953008
978,2877372,tremont street subway,4.0179734729990715
979,1828686,alfonso ribeiro,2.660690335189119
980,1105954,united states embargo against cuba,9.525103147253464
981,359117,robert wadlow,0.8123018087965981
982,3700344,asa smith bushnell iii,0.2914084399887665
983,8350676,lxde,6.678898061221359
984,247960,mikoyan-gurevich mig-25,2.8768570348362004
985,4722937,elliot reid,0.852012617289507
986,314777,hula hoop,2.132957954928284
987,15871078,it takes a nation of millions to hold us back,1.3723155196835393
988,1150748,bhagat singh,6.900514083880194
989,73444,easy rider,5.809818045824862
990,53277,fat acceptance movement,1.00947486727397
991,5963372,joseph n'do,0.5928847437720871
992,736240,extremes on earth,7.225824681957754
993,8628641,inuka,0.1725179958020594
994,19781676,michael hudson (economist),13.76467034560749
995,2134111,big comic spirits,1.7749772300581514
996,1033828,ibm pl/s,0.779718213987116
997,5731303,john chabot,0.3110432696820741
998,29919,tamil language,293.5887961435368
999,2203351,willie lumpkin,1.0936890446387393
1000,14202905,history of marketing,0.1740978491771897
1001,2188686,krittibas ojha,0.5425141222961652
1002,6388103,mamta mohandas,1.814254519893792
1003,255591,autodidacticism,11.766817334748051
1004,10341263,united states raw milk debate,0.2169040662453351
1005,370528,athabasca oil sands,8.521112395528505
1006,5559348,2006 fifa world cup disciplinary record,0.3644056534259732
1007,44142,metric system,89.76863126718723
1008,31783,uyghurs,15.120351303234642
1009,6066294,magic landing,0.1964247573090062
1010,163416,hank williams,22.271785437885203
1011,722360,latex allergy,3.3942077499413275
1012,720425,monarchy of new zealand,56.09468868521078
1013,6786072,subway challenge,4.138020841330876
1014,20219,mycoplasma genitalium,4.275119722052948
1015,11949191,21 july 2005 london bombings trial,0.2760571329367755
1016,27612,sonic screwdriver,2.524782400690005
1017,1496104,cēpacol,0.2967137010447757
1018,2250746,brenda de banzie,0.5378644294367314
1019,23410577,thomas h. ince,5.043287709681329
1020,638664,strasserism,5.641067196009942
1021,70364,worship,31.193229603437093
1022,10436,emperor junna,3.3598396978436287
1023,3193107,hanborough railway station,0.8188396456516722
1024,607289,bill mathis,1.474877872965132
1025,1146288,loyalist (american revolution),27.71487010274392
1026,27378,snooker,30.89582075767904
1027,458673,chlorine dioxide,8.573331688885633
1028,1435283,the bonnie blue flag,0.8010322172664472
1029,1688102,juan luis cipriani thorne,0.450979153360328
1030,11496618,iman ali,0.7391885020483155
1031,28567652,restoring honor rally,1.6460998175616193
1032,585172,go (1999 film),1.2527078874321045
1033,9130,devo,12.78476136789588
1034,3526140,crazy frog,5.274820014907948
1035,8074751,alan willett,0.1909507613974559
1036,20906333,eoconfuciusornis,0.4390574115412709
1037,177464,t.a.t.u.,5.337565596909232
1038,4258896,ó hanluain,1.5170557155725906
1039,2839107,megadiverse countries,21.11190744040653
1040,4071347,rosie and jim,1.0440030649503518
1041,3260694,al maktoum international airport,3.794119274951802
1042,165507,avril lavigne,13.927324565876129
1043,2203351,willie lumpkin,1.0936890446387393
1044,6595461,ninoy aquino day,0.9507313182332496
1045,2631764,big head todd and the monsters,0.7661512851000646
1046,351541,virtual network computing,2.6286857946471405
1047,18952953,peyote,9.73296980235114
1048,345995,hawkman,4.691811617883332
1049,1684166,h. h. hunnewell,0.373896565855646
1050,52113,vice president,45.57635507224518
1051,596473,long depression,21.402175978788055
1052,1111047,kanaka dasa,14.565803261636129
1053,258789,triple sec,5.830003954126768
1054,67620,demographics of argentina,4.7396214471534925
1055,11496618,iman ali,0.7391885020483155
1056,11593,flat earth,5.029426332101411
1057,58806,new york divorce law,0.3375779446571119
1058,21514028,irony,34.43168152546108
1059,1693439,unit prefix,2.382523156332707
1060,14755863,cyclin o,0.1959682625216821
1061,307229,regional lockout,4.469685847375531
1062,65453,rickey henderson,14.448971844135684
1063,2027014,annie edson taylor,0.4125117450891416
1064,327839,social promotion,0.4804773868397592
1065,810528,paulini,1.7062819449805993
1066,17111814,race to witch mountain,1.133971830113202
1067,739339,joe rush,0.3254449924263013
1068,4706203,naval facility bermuda,0.2270732827007347
1069,2711919,jacob's ladder (toy),0.2766162867262869
1070,39811263,let's go pocoyo,0.1901508904022045
1071,2572735,ddr3 sdram,6.78495552469709
1072,9732060,the illusionist (2010 film),1.2137180507746534
1073,10568816,minié rifle,2.4953206056683
1074,10342400,devil may cry: the animated series,2.653586533297928
1075,1874573,cost per mille,1.4660400354033114
1076,897564,yellow-crested cockatoo,1.182914666907188
1077,491757,doom (film),2.1707037058944723
1078,3921315,mennen,1.5234546321624416
1079,21920512,númenor,2.4929908804143417
1080,5763845,bedhaya,0.521866635633246
1081,33538,week,49.46736096567712
1082,1673438,gamma wave,4.191613663440934
1083,1887989,brad dexter,1.1421834601699352
1084,206053,pashley cycles,2.011844955376668
1085,25332576,frank b. wynn,0.1725667531979365
1086,89692,gary burghoff,1.7385565297372318
1087,11948771,štefan tiso,0.5647100740502188
1088,1214667,centipede game,3.615914476608972
1089,29148654,the swarm (roller coaster),1.276976377892082
1090,6016895,michael guerin,0.3706503689484583
1091,27494246,missionaries of the assumption,0.1628337644892718
1092,21514028,irony,34.43168152546108
1093,4589343,jagdish kashyap,0.2365791059285884
1094,5963372,joseph n'do,0.5928847437720871
1095,6016895,michael guerin,0.3706503689484583
1096,1440402,john hubbard (maine politician),1.1966947183528869
1097,799406,roald jensen,0.3811331158615073
1098,2534756,lombard banking,0.7700277350563417
1099,2828424,team ninja,1.877880000251937
1100,3747707,california division of juvenile justice,2.404531327639816
1101,7821081,international express,1.0105190954694574
1102,25537157,bell 30,0.5983840222322944
1103,1241529,spacebus,1.66223766502155
1104,17230296,television licensing in italy,0.387308511257386
1105,20727618,mio mao,0.3823763398909933
1106,2002009,northwest staging route,1.0838128944193173
1107,2888980,jed the fish,0.2531336426015521
1108,234095,corporal,53.66848170431526
1109,1036651,input–output model,5.489166916909614
1110,5054534,edward fuller (mayflower passenger),1.5090593260026457
1111,25660536,greece men's national junior ice hockey team,0.7475509435080789
1112,5921625,dilana,0.4713097560547399
1113,1316144,lancaster high school (new york),0.1772934481683894
1114,8628641,inuka,0.1725179958020594
1115,2188686,krittibas ojha,0.5425141222961652
1116,3474020,virtual chess 64,0.1815138068856203
1117,17870536,pure type system,0.874089415990521
1118,98439,abdullah öcalan,2.504355153431435
1119,1787571,guy laliberté,3.7564337856375816
1120,4741894,one red paperclip,0.5559121224346842
1121,324222,joseon,23.48113830988636
1122,28206780,lz 10 schwaben,0.7061890339073897
1123,902600,u.s. route 219,1.6435309956872928
1124,217607,alpha process,12.559835514641994
1125,73444,easy rider,5.809818045824862
1126,10222639,dobrolyot,0.3443869813474757
1127,12240169,female prisoner 701: scorpion,0.1867112645558368
1128,4258896,ó hanluain,1.5170557155725906
1129,32342938,gwendoline christie,0.6703497780204764
1130,1134373,primer (film),1.1525495860331223
1131,142224,a.i. artificial intelligence,11.365255520809352
1132,2308370,list of u.s. security clearance terms,0.4460927696684058
1133,12305001,jerry yang (poker player),1.8017585278331048
1134,189720,tatar language,55.05356145729096
1135,8891507,czaszyn,0.2798791861953828
1136,206578,presidential system,101.7671691089848
1137,6723773,khdf-cd,0.4435151872242826
1138,718028,kate garraway,3.082311779566212
1139,16738286,mount baker station,0.2217049631888535
1140,1866599,passive house,5.128896913369584
1141,2996055,anti-nuclear movement,15.603525965909864
1142,16283,james clavell,3.5140971714839164
1143,49819,gross world product,10.206867573650284
1144,11830589,medina college,0.4262500099129218
1145,12154764,alternative distribution alliance,6.231814420513457
1146,6723773,khdf-cd,0.4435151872242826
1147,1597946,cosmic air,0.5123124098411062
1148,15865362,dead sea salt,0.1808035689873375
1149,561151,arabinose,10.251274754287683
1150,26156113,threatening the president of the united states,0.3920664277925368
1151,52143,megacity,16.58253707195623
1152,1584889,hofmann rearrangement,1.1494065353830405
1153,12240169,female prisoner 701: scorpion,0.1867112645558368
1154,147885,power (social and political),27.527675217330025
1155,30653,tuberculosis,166.99810764000978
1156,54383,pangram,15.686379099389155
1157,3762026,simon woodroffe,0.4762462676305163
1158,28764,serotonin,26.838828235732247
1159,359117,robert wadlow,0.8123018087965981
1160,7472,charles lyell,31.742379856300573
1161,309768,seti@home,3.6036586677662865
1162,21151,new wave music,97.62802209163618
1163,1045211,harry wu,0.8013464816701259
1164,18414096,god made you special,0.1625425253395643
1165,473888,1985 united states–canada tornado outbreak,0.548148317813204
1166,14985379,eugen mladin,0.864011920074993
1167,15865362,dead sea salt,0.1808035689873375
1168,2002009,northwest staging route,1.0838128944193173
1169,2002540,null (sql),12.910979611942237
1170,1111047,kanaka dasa,14.565803261636129
1171,331245,british european airways,4.350899390623835
1172,373255,covent garden tube station,2.467076171585109
1173,18342427,iron dome,3.334722296184612
1174,2313172,cartoon cartoons,1.8809350754113487
1175,3378943,bebo valdés,1.1374788705490195
1176,11948771,štefan tiso,0.5647100740502188
1177,14158427,russell todd,0.2691296203685844
1178,20083559,fight at monterey pass,0.8880282519150152
1179,1477592,primate city,4.358457329216975
1180,602199,dardani,8.046264591412523
1181,12794804,zombie holocaust,0.3726791542251822
1182,20024365,valentina golubenko,0.1973693998338029
1183,2554041,the tracks of my tears,3.987514222603589
1184,5321372,jiangsu cuisine,4.516215221830996
1185,89692,gary burghoff,1.7385565297372318
1186,2957791,portland and western railroad,1.6579852937891395
1187,14011078,robert godwin,0.471247206285298
1188,47786242,tales of phantasia,1.4102798896235376
1189,29919,tamil language,293.5887961435368
1190,847879,age of the universe,12.715354570996396
1191,155942,inverse (logic),0.7369037003468105
1192,3212490,jarring mission,0.4209956570178977
1193,1696008,beautiful (christina aguilera song),1.5609616988880783
1194,5137509,seafarers international union of north america,3.6848417768085966
1195,694700,harp seal,17.03405924354825
1196,440649,oligochaeta,4.204359202493452
1197,16928455,ama k. abebrese,0.7851578374907285
1198,2027014,annie edson taylor,0.4125117450891416
1199,736240,extremes on earth,7.225824681957754
1200,1597743,ephebiphobia,12.764220307388683
1201,6066294,magic landing,0.1964247573090062
1202,1906298,dfds,2.353478370172271
1203,3874306,arbuthnot latham,2.332361794304909
1204,4376813,lgbt rights in egypt,3.294323554530151
1205,58376,école polytechnique massacre,4.743580693524792
1206,362892,polyphenol,9.410311771163064
1207,1341942,bevis of hampton,0.4865446041573885
1208,140704,pogrom,36.2200513752362
1209,47300,movable type,38.94842015834844
1210,47300,movable type,6.873760493426655
1211,25409,reptile,156.95793034319752
1212,16660233,teenage love affair,0.5533891349356228
1213,1684166,h. h. hunnewell,0.373896565855646
1214,75807,contradiction,10.677424566605335
1215,140740,bertelsmann,37.17592560337747
1216,2118908,hassan mustafa osama nasr,0.5868104356452741
1217,668723,steropodon,0.8951828647319451
1218,902849,florida panhandle,14.343639270154677
1219,2001801,european aviation air charter,0.547497648554557
1220,17166,katanga province,16.920189778161685
1221,45332,gresham's law,3.111608290220041
1222,1879440,oxygen bar,1.0268695197888245
1223,7819201,louis cartier,0.48880958776753
1224,9732060,the illusionist (2010 film),1.2137180507746534
1225,19647150,hassan ii of the maldives,0.2063690624353462
1226,1239621,voluntari,1.5950419373108495
1227,2965053,karen elliott house,1.7883201745902897
1228,24758722,émile lemonnier,0.1567768807382196
1229,6760603,fairhills high school,0.1671153014188109
1230,21071926,unintended pregnancy,8.239268196413192
1231,3043826,max méreaux,0.2316004538179666
1232,7083789,muslim minority of greece,1.89362411488985
1233,2019432,mazinaw lake,0.2930911967458917
1234,5137202,the terminator (wrestler),0.1949969901521318
1235,2377160,magnification (album),1.4474334219455396
1236,30211,politics of turkmenistan,4.22851093726113
1237,1627000,australopithecus africanus,6.14030454986609
1238,169979,george strait,14.00682749153715
1239,6595461,ninoy aquino day,0.9507313182332496
1240,1882755,lady sovereign,1.297547701755779
1241,1828686,alfonso ribeiro,2.660690335189119
1242,445231,biodynamic agriculture,15.286501469381342
1243,258651,herbsaint,0.678671672185621
1244,1704479,papal ban of freemasonry,6.454636959485734
1245,140704,pogrom,36.2200513752362
1246,345914,british european airways flight 548,1.1491708359822663
1247,231939,frederick rolfe,1.2459223895506906
1248,413723,heavy metal genres,0.4766868778200239
1249,396547,izzy stradlin,2.155167569779965
1250,11995426,zero (hawk nelson song),0.2984953432923503
1251,2377160,magnification (album),1.4474334219455396
1252,2162835,racism in the united states,55.685479858522974
1253,4673850,south melbourne market,0.1677521512942474
1254,10969208,petro trochanowski,0.4883897067089926
1255,19396975,hyun sook-hee,0.1612073890197185
1256,9134294,ruplizumab,1.4731293714502909
1257,13213073,march fracture,2.0905438321729486
1258,165890,paintball,49.15836559686352
1259,171522,sling blade,1.0529042011622534
1260,9347277,renewable energy in germany,9.4291979613512
1261,98694,pluto (mythology),12.425477808199862
1262,15923467,ss donau (1929),0.8847236184953494
1263,240757,humbucker,9.220610844341504
1264,701748,starved rock state park,6.098347667290238
1265,403757,gaston b. cashwell,0.3941938960628331
1266,32821,v-1 flying bomb,15.66440616151209
1267,12154764,alternative distribution alliance,6.231814420513457
1268,19147500,killer kyle,0.2149028747987718
1269,10952328,list of maccabiah medalists in football,0.2707182290484496
1270,4854903,malcom mclean,1.1801634547094926
1271,1975866,kelvin martin,0.2864716109249169
1272,1036651,input–output model,5.489166916909614
1273,255195,zodiac killer,2.3745539689255333
1274,1124428,congenital insensitivity to pain with anhidrosis,2.6681258133679417
1275,1787571,guy laliberté,3.7564337856375816
1276,52113,vice president,45.57635507224518
1277,2216541,pretties for you,1.2819050801012095
1278,216344,senecio vulgaris,1.3806015936285283
1279,2652533,gp2x,6.4420756178945044
1280,27612,sonic screwdriver,2.524782400690005
1281,2033782,log-structured file system (bsd),5.817986784099147
1282,1117301,haram,6.041805945352474
1283,362892,polyphenol,9.410311771163064
1284,19623667,maino discography,0.4184417002692842
1285,597006,open front rounded vowel,32.14728206008537
1286,570839,kolchak: the night stalker,2.30492728514423
